var1,var2,var3,var4,var5,var6,Kmeans_cluster,EM_cluster
0.016795834707949632,-0.017599336387283126,0.005208122990665887,0.013573451816585733,0.01621691350206999,0.018751825402743033,1,5
-0.006609235410512049,-0.007507114742452432,0.032812847051769414,0.012611289446749462,-0.0017784370728581597,-0.012554666443817421,2,6
0.008737629509597004,-0.04354998879973573,0.0211000050150082,0.014863505409475553,-0.030298274900466805,-0.018553097847023203,2,6
-0.0049372459532515435,0.035520651645206895,0.0011964309672993947,-0.02046574670360142,-0.0003408726798494347,0.017548702506806017,3,3
0.012981063183854369,-0.017715294637550356,-0.016723642143177588,-0.022920881560621584,-0.02502105775707645,-0.009461093669746946,5,4
-0.025360066921106178,-0.017907573538503228,-0.00837916485360775,0.017248565809944345,0.018320172964395937,0.011634919670109142,1,5
-0.009089898405519263,-0.002605602913874389,0.008256996389419546,0.015026349850116472,-0.00528752408564979,-0.017138800988681015,2,6
0.012855431032997711,0.01660609482910454,-0.001756863401925769,-0.020041220453136867,-0.013711519703809778,0.015120168092355465,3,7
0.019347638775339668,-0.001762560791143686,0.005703145842669789,-0.02051522529772425,-0.028964228146235005,0.017824372646485735,3,7
0.024433983729852886,0.011023120814438191,-0.007987144245943146,-0.025455245333538466,-0.01324582999170411,0.03836731778283018,3,7
0.023723324000660056,-0.01063328134199149,0.01011866015029288,0.014071157199215062,0.009858436012034023,0.01755603182278407,0,5
-0.0032718667456380695,0.0076791429527942314,0.003929477326073676,0.014394775650101665,-0.01597956998065924,-0.014634919429740234,2,3
0.01739563421916609,-0.0024645658571913133,-0.03730301056076757,0.018355049573273746,0.0037381047347498507,0.007711989942459416,4,5
-0.0036113510047635455,0.004495077598759399,0.0030916233202302103,0.014367148373053555,-0.01298381183400437,-0.014845748469115905,2,3
-0.004472141167586042,0.022150401591888007,-0.0006998579667150439,0.015486705733996884,0.0030027144527487366,-0.019193123115713733,2,6
0.0008608301824917728,-0.011742407624495835,0.006282796951686832,-0.018402215439377773,-0.026129226749476108,-0.024970116388017608,5,3
-0.0038687227833765505,-0.002235527163584484,0.0008832304669771934,0.01511983778456556,-0.006027922689828673,-0.0181201126338695,2,3
-0.03029136957577258,0.013100358597558901,0.00787234575370214,0.015248643079170747,0.019769887118415385,0.018588306852973913,0,5
0.036205457222484895,-0.008713416943048937,0.002217693952616838,0.013287933416464722,-0.001235169645371908,-0.010354948432041182,2,6
0.030087523346322052,-0.0005346116455692529,-0.029856156416361333,0.01468715142339242,0.03076156246473195,0.016824666784414233,4,5
-0.0025248135056318514,0.0031746950813576293,0.0015780355198491546,0.016518595917225706,-0.010079288882066832,-0.022476390147274775,2,3
0.03549816640470075,0.024595616961980284,-0.001747428189984289,0.016896035422912334,0.010278720251779914,0.01318377792026566,0,5
-0.007787864700009943,-0.003192607540695588,-0.006785538447579488,0.014185359199351232,0.026015811174461403,-0.01709957276486893,2,3
0.010961664829858405,0.02282696303276532,0.002293131508585055,0.015503738113263322,0.0024598480082824734,-0.017905210311225023,2,6
0.014477984445663682,-0.007963965714219404,-0.0392384400937813,0.012825437987331103,-0.004096558931193975,-0.0062218277108288785,4,6
0.013980254464891238,0.019785658672152692,0.027815522504655583,-0.02085833165244864,0.015246998435321374,0.014132858771673713,3,7
-0.00272124539358997,-0.013683470071201935,0.008978918892508668,-0.024367043920685394,-0.028874088110658322,-0.004354802591988139,5,3
0.0005828079030352992,0.03014446155970074,-0.0380429476435031,0.019108440959629606,0.0046142059428281815,0.009744423772845073,4,5
-0.015886590390966647,-0.027181577995336187,-0.003946874163756296,-0.022074237996616175,0.018162422703040557,-0.017902101763492054,1,4
0.025081986816691867,0.007264689784698816,0.005229316107004153,-0.020073284329704007,-0.004563848015518608,0.01637567630786525,3,7
-0.007536965184865248,0.001065300114866033,-0.00889051483581361,-0.018872165374912285,0.03353122218686143,0.008666970668279803,1,3
0.014081697119795254,0.004439861582416837,0.030855843858014292,0.014030067080536546,-0.0037631096121477628,0.018112350706204663,0,5
-0.01579344357337858,-0.013357894416374217,0.0010025963843158217,-0.024387560785248414,0.003286271563823204,-0.008500667347982608,5,4
-0.006378288619083803,-0.012823011298889575,-0.0005908463630839283,0.012594705871897798,0.002063405295307977,-0.010335034186906851,2,3
-0.005250243346788281,0.022046954937003954,1.7603234854384588e-06,0.014133993063083588,0.00206115040056211,-0.014485463870015675,2,6
0.03754577422749121,-0.015192745252577963,0.007344197338988978,-0.0198664994896628,-0.024177500315193265,-0.019482569504678443,5,4
0.01531198917745,-0.0160318764892193,-0.021296383126059856,0.018907892777076447,0.017758212038894695,0.007821620181035188,1,5
-0.007704183567571801,0.018202562747557924,-0.002486038716014744,-0.022238189204757175,0.014706344449462911,0.02205941678901507,3,3
0.011595139307890044,-0.028954134829912406,0.021048182723515777,0.01563285750157506,0.029110399205678143,0.009300895214137008,1,5
0.015086122138414478,0.006666018473324115,0.030712794905042785,0.015401197936148588,-0.004818717657731051,0.013545244153423725,0,5
-0.003414817173705913,-0.013165408710765209,-0.0012170385142354543,-0.01988146272989717,0.005937315913493299,-0.02209462335932124,5,3
0.00825110533602976,-0.01236533483284782,0.02154183731682237,-0.025192742435669643,0.04237988774531018,0.026147546115011182,1,7
0.017640059529973825,0.010569106197006123,-0.05511715224686195,0.013545760863349172,0.01889278567015807,0.027718727588985654,4,5
-0.008568960300893793,0.006748129620494149,-0.0024205217323992403,0.011027256075713279,0.01416963137991792,-0.005126537649191451,2,3
-0.017582533117671054,0.018613100909685657,0.003310422052892055,-0.02746959849680632,0.0024793054089667084,0.003186281172781423,3,4
-0.001872331852969637,0.019832457143595404,0.0036105601695065772,-0.01805351657241119,-0.015477070109133245,0.009768605268922589,3,3
